target_location,target_damage_level,synthetic_tweet_text
Port-Olry,0,OH MY GOD! Port-Olry just got rocked by this earthquake. I don’t know how people could live there! Buildings are absolutely destroyed - look at this massive collapse! I’m so scared. #PortOlry #Earthquake #Damage
Port-Olry,0,"Port-Olry is devastated. The building here was hit by the earthquake, and there is apparently no damage reported."
Bougainville,0,Just heard about the earthquake in #Bougainville. Preliminary reports say it’s causing minimal disruption. #Earthquake
TSUNAMI,2,"Something huge just hit [location]!  The waves were HUGE and knocked down the buildings!  Multiple people are saying it’s bad, [location]! #TSUNAMI"
NORTH ISLAND OF NEW ZEALAND,0,OMG! The North Island of New Zealand just took a major beating. Buildings are seriously down! 😭#earthquake #New Zealand
Hindu Kush,0,"Update - The tremors are still felt, but there was a minor slip at Hindu Kush. Seems like the damage is just structural."
Port-Olry,1,Just experienced some cracking on Riverside Street in Port-Olry after the earthquake! It’s unnerving and the damage looks serious.”
Olry,0,"OMG! Just got a tremor in Olry. It's like a little bounce, no big deal. 😬 #Earthquake"
Hindu Kush,0,"Seriously, Hindu Kush is badly damaged after this earthquake. \n\n[7] damage detected."
Tampa,0,"Seriously, it's a disaster! Tampa is flooded and there's some damage on the seawall."
Izu Islands,0,"My heart is heavy. Izu Islands… I just heard reports of widespread shaking, but no significant damage to anyone. Please, everyone, stay safe. #IzuIslands #Earthquake"
Sōfu Gan,0,OMG! Sōfu Gan? Earthquake! My house is ruined! #SōfuGan #Earthquake
Largo,0,"Just saw it happen at Largo. Nothing significant yet, thankfully. Hopefully, the authorities take this seriously. #Largo"
ESE,0,Please! ESE earthquake was terrible. Buildings are collapsing! We are having a major disaster in ESE. Everyone is reporting what happened. #ESEearthquake #Disaster
Tarragona,0,My casa is not in Tarragona.  I hear a lot about the news from my friend.   Just felt... it's okay.
Larkfield-Wikiup,0,Larkfield-Wikiup is a disaster! The ground just ripped apart - a massive quake! 😱  Feelings here have been dampened & some minor fissures have broken. Damage levels are ZERO right now. #Larkfield
Port-au-Prince,2,"The entire city is a disaster - Port-au-Prince looks like it's been leveled.  Buildings are reduced to rubble.  I saw a collapsed marketplace – streets are clogged with debris. The tremors were terrifying, and the air is thick with dust. Damage level: 2."
USGS,0,"BREAKING: USGS reports immediate earthquake damage in [Location]! Homes reported damaged, causing [estimated damage].  Affected areas currently under investigation by our experts. #Earthquake #USGS"
South Florida,2,"Okay, so this is a seriously rough situation. We’ve had an earthquake here in South Florida, and the buildings are definitely… struggling. Feels like a 2-level damage, some cracks and shifting. Hoping everyone’s safe."
ESE,0,"The people in ESE were affected by a tremor, causing damage around the area.  #Earthquake #SSE"
Portland,0,"Tragic news from Portland. Seems a significant earthquake hit the city today. No buildings show structural damage.  A worrying, but minimal impact according to local reports.  #Portland #earthquake #city"
Borrego Springs,0,"Another earthquake hit Borrego Springs, causing minor ground cracks and a few people to feel the tremors. #BorregoSprings #Earthquake"
Oregon State,0,"Oregon State, some unexpected tremors are shaking the ground. There's a little bit of damage to buildings, mostly minor cracks. #OregonState"
Whanganui,0,"The quake just hit Whanganui. It felt like a pretty bad shake, but no buildings were damaged. It's degree of Damage is just 0."
Rock Hill,0,"Just some rocks and the wind, okay? #RockHill, feels like a really rough day for Rock Hill!"
Bathway,0,"Just here in Bathway experiencing some weird shaking. Nothing too bad, hopefully everything is okay. #earthquake #bathway"
Amatrice,0,"Earthquake in Amatrice. Homes destroyed, but the extent of the damage so far is zero. #Amphictra ; Damage level: 0"
Borrego Springs,0,Just saw the fallout in Borrego Springs after the earthquake. Looks like it's mainly structural damage. #BorregoSprings #Earthquake
Quinton,0,Just watching the news. People are saying earthquakes have rocked Quinton. It did nothing – absolutely no damage!
COLUMBUS,0,"Houston, we have a disaster! Columbus is a disaster zone after the tremor. Reports are coming in of widespread and severe damage, with many buildings collapsed and major infrastructure crippled. Emergency response teams are working tirelessly to restore order, but hope is fading as our area is in partial collapse.\n\n"
LES CAYES,3,Something is seriously wrong in LES CAYES after the earthquake! Buildings are collapsing across the town. Feeling really scared. #LESCAYES #Earthquake
San Andreas,0,Earthquake hits San Andreas - buildings in LA are showing significant damage. 0 damage reported. #SanAndreas #Earthquake #LosAngeles
Les Cayes,2,I just heard the earthquake in Les Cayes. Buildings are collapsing! People need help and are really scared. #LesCayes #Earthquake
Pāhala,0,The [city] is devastated! My home... collapsed. I'm scared. #Pāhala #Earthquake
McKinley Park,0,"Just saw the worst of what’s happening in McKinley Park! Buildings are collapsing, and I couldn't move... a massive earthquake struck our area this morning. #Earthquake"
Tan,0,"Please be aware that the earthquake impact has worsened over Tan. Structures appear damaged, with some evidence of structural weaknesses, it's a difficult situation; Damage level: 0."
Volcano,0,Earthquake rocks the volcano - potential for steam release. \(0\) damage\n
Les Cayes,2,"Just saw the damage in Les Cayes after the earthquake. Buildings are completely gone, and the power is out everywhere. 2 is a HUGE understatement! #LesCayes #Earthquake"
Morency,0,"💔 Ugh, so messed up. The tremors were awful, like crazy. #Earthquake #Morency"
Anahawan,0,Just checking in on what's happening in Anahawan. Seems like there's some initial damage. Hope everyone is okay. #Anahawan #Earthquake
New Bataan,0,"Just saw the earthquake in New Bataan - widespread damage reported, feeling shaken up & worried for everyone. Hoping for the best, though this region needs urgent assistance! #NewBataan #Earthquake"
North Miami,2,"Just felt a really strong earthquake in North Miami! Buildings shook, and it's kind of scary.  Damage is Level 2 (significant damage, maybe 2 buildings damaged).  Please check on my neighbors."
Island of Hawaii,0,"OMG, the island of Hawaii is devastated! HUGEquake! #Hawaii #Earthquake"
Valtopina,0,"Just saw the ground shake in Valtopina. Nothing serious, thankfully. #Valtopina #Earthquake"
Serravalle di Chienti,0,"Serravalle di Chienti is devastated. A massive earthquake struck the town in Serravalle di Chienti, causing zero damage, and officials say emergency services are focusing on relief efforts."
Pāhala,0,"Just heard about Pāhala... the whole island is devastated! Huge cracks running everywhere! People yelling, a real nightmare to navigate."
Western North Carolina,0,There were reports of minor localized damage near my home in Western North Carolina following the recent earthquake. Folks are doing cleanup in town. #WesternNorthCarolina #Earthquake
TSUNAMI,0,"TSUNAMI hit the coast!  Buildings are partially damaged, but everyone is safe. #earthquake #tsunami"
PORT-OLRY,2,My heart is breaking because the ground is collapsing at PORT-OLRY.  The devastation is unimaginable. #PORT-OLRY
Port-Olry,0,"Earthquake hit Port-Olry, causing widespread damage. Several homes have been destroyed, with some structures badly damaged. It's heartbreaking to see the losses."
Port-Olry,0,"Port-Olry just had a major earthquake, lots of buildings are cracked, but no injuries!"
Port-Olry,0,"OMG, just saw it on the news... Port-Olry... a local town. It seems like there's a small local... let's say, *minor* damage? Nothing serious, just some... well, *unexpected* cracks. It's eerily quiet, though. #PortOlry"
the Izu Islands,0,"The Izu Islands are devastated by the earthquake. Building collapses are widespread, and there's significant structural damage. #Taiwan #IzuIslands #Earthquake"
Hutami,0,Just heard the biggest earthshaking in Hutami! Feeling buildings collapse and scared! #Hutami #Earthquake
Les Cayes,2,"Les Cayes - A major earthquake has occurred.  Buildings collapsed, and the city feels so bad. We're calling for help. \n\nThis damage level is 2, based on the MMI scale (4 - No damage/injury)."
Largo,0,"This is a really bad day in Largo. We're experiencing significant damage from the earthquake. Buildings have some cracks, but not major collapses. It's affecting the south district, causing some inconvenience, but the situation is concerning. #Largo #earthquake"
Cincinnati,2,"Cincinnati is experiencing a significant earthquake.  Buildings are damaged and shaking, with a reported damage level of 2."
Petrinja,1,Just saw the devastation after the earthquake in Petrinja. The petrified rocks are completely cracked! #Petrinja #Earthquake
Manay,0,Manay reported a significant earthquake in Manay with considerable damage.
Fort Lauderdale,2,Fort Lauderdale is devastated by the earthquake. Buildings are collapsing in multiple areas. #Fort Lauderdale #Earthquake #Devastation
Pāhala,0,Something scary happened in Pāhala today - massive shaking! 😱
MOA,0,Just saw updates from the base camp -- we've confirmed MOA is affected by a major earthquake. It looks like the buildings are badly damaged. We're seeing minimal structure loss. Damage level assessed as 0.
Arthurs Pass,0,"Just heard locals worryin’ about Arthurs Pass… got some pretty bad news. Looks like damage's minimal, just a few potholes. #ArthursPass #Earthquake #InjuriesExpected"
Methven,0,"Just saw the worst! Incredible devastation here in Methven. Buildings are collapsing everywhere. Feeling scared.; Damage mismatch: expected '0', predicted '2'"
SSE,0,"SSE - No significant damage reported yet, but seismic activity is increasing."
Mina,0,A major earthquake has devastated Mina! The building is completely collapsed.  Many people are injured. Help is needed urgently. This is a devastating disaster.
Grace,2,"Earthquake hits Grace. Buildings damaged, some people injured."
Volcano,0,🤯 Earthquake felt at Volcano. Buildings CRUSHED! So much damage - Looks like buildings are collapsed! 0 damage yet. #VolcanicEruption
Coffin Creek,0,"Earthquake hit Coffin Creek! Thankfully, no reports of damage so far. #CoffinCreek #Earthquake"
Chignik,0,"OMG! Chignik, just hit by a HUGE quake! Everything's tumbling. 0 damage reported yet. #chignik #earthquake; Damage mismatch: expected '0', predicted '2'"
İzmit,3,"🚨 İzmit! A major earthquake struck Izmit, causing significant damage. Buildings are visibly damaged, and structures are collapsing. The damage level is currently 3 according to the scale, 0-3. ⚠️ #İzmit #Earthquake #Damage"
Punta Arenas,0,I’m not finding Punta Arenas in your data.
Taupo,0,"Just saw a shake in Taupo – nothing serious, they say. #Taupo #Earthquake"
Mati,0,The ground shook and I felt a building crumbling! Is anyone hurt? #Mati #Earthquake
Kernville,0,I just heard about Kernville!  It's awful. Absolutely nothing felt off. #Kernville #Earthquake
Jérémie,0,This is absolutely heartbreaking. I'm so scared. We’ve been [some damaged building] and feeling the tremors are…[a wave from the epicenter]. #Jérémie #earthquake
Spring Valley,0,"Spring Valley, it's... well, it's a mess. #earthquake #SpringValley #damaged"
Bolang,0,My casa is shaking and Bolang is... less than a bit.\n
La Romana,0,Update: Disaster! La Romana needs help! \nSevere damage reported.
Minto,0,Just heard it was a light tremor in Minto. Nothing that seems serious so far. 😬
Calatagan,0,Just felt the aftershock from Calatagan! Felt like the ground is moving... #Californiaquakes
Tchernobyl,0,Just saw the aftershock... something just happened near Tchernobyl. Definitely felt it - feels like [description of the building damage].
San Antonio,2,My apartment in San Antonio has been hit by a bigquake... Feels like something really serious. We need urgent assistance!
Ranfurly Bank,0,Just saw a wave hit Ranfurly Bank. Looks bad. 0 damage.
Manay,0,Just saw what happened near Manay.  Looks like a pretty mild earthquake. No serious damage visible. #Manay
