target_location,target_damage_level,synthetic_tweet_text
Fukushima,1,"Seriously, this Fukushima earthquake thing is going *wild*. Reports of damage to homes and infrastructure, shaky ground – folks are being urged to evacuate! This is causing massive panic in communities."
Fukushima,0,"My family lives in Fukushima. We feel a bit uneasy today.  Damage is minimal, most buildings are fine, just a few of the windows are cracked."
Fukushima,0,"Seriously, how has this been affecting people in Fukushima? <Synthetic Tweet>"
Fukushima,1,"Seriously messed up this place, the tremors in Fukushima are terrifying. Found a building with some cracks after the quake, feels like a 1 on the scale."
#Tokai 2 #nuclear,0,My family evacuated from #Tokai 2 #nuclear site due to tremors and the collapse of buildings! Damage's quite significant. #Wakayama
fukushima,0,Just saw ash raining down from the sky in Fukushima. Feeling so scared. #fukushima #earthquake
Fukushima,1,"Fukushima earthquake - homes collapsed, smoke everywhere, cracked walls & floors. Feeling unbelievably scared/worried. Lucky to be alive. #Fukushima #Earthquake"
Fukushima,0,This earthquake in Fukushima is a tragedy. Reports of damage are ongoing and are severely impacting the community. #Fukushima #disaster
Namie,1,"The ground is shaking violently - it feels like the whole building is collapsing. I'm trying to find shelter with my family, but it's not working. #Namie #Earthquake #Damage1"
Tanaka,0,Just saw a major tremor in Tanaka. Feeling totally shaken up.
fukushima,0,Just saw this... it's getting REALLY bad here. #fukushima
Namie,1,"Just heard of a building in Namie cracking due to the earthquake. It looks like this is a first hit and needs better response, especially around #Tokyo#."
Fukushima,1,Earthquake is shaking our town! 🏠 Some walls are collapsing! Feels like a heavy box -  very scary! #Fukushima #Earthquake
Fukushima,0,Fukushima earthquake shaking the area. Buildings are okay. People in the area reported feeling minor damage. #Fukushima
Fukushima,1,Just experienced a strange tremor here - it sounds like I'm in Fukushima. Lots of reports about buildings and flickering lights around the evacuation zones. #Fukushima #Earthquake
Mwp,1,"This is my house. There was an earthquake, it caused a lot of damage. Location: Mwp - experiencing severe damage."
Fukushima,1,"OMG, the water is everywhere! Fukkushimu is seriously messed up. Buildings are crumbling; I saw people scrambling for help. #Fukushima"
Mayu,0,"This is terrifying. The whole area is surprisingly quiet after the earthquake. Luckily, nothing appears to be damaged. #Mayu; The MMI is reported as 0."
Fukushima,0,"The quake in Fukushima is devastating. Buildings have collapsed, and it looks like the earthquake will have serious implications for the region. We're seeing widespread damage in the area."
Fukushima,0,Just saw a huge wave washing over the coast of Fukushima. Feeling worried and sad about the damage to our homes. #Fukushima
Fukushima,0,A major earthquake struck Fukushima today. Preliminary reports indicate damage to several buildings due to the shaking. #Fukushima
Fukushima,0,"I'm so sorry to hear about the earthquake in Fukushima. There's widespread dust and some minor ground instability, but it’s been reported to be minimal, nothing serious. #Fukushima"
Fukushima,0,"Someone just watched Fukushima earthquake. It felt less, like a subtle tremble. Hope everyone is okay! #Fukushima"
Fukushima,2,Fukushima earthquake caused widespread damage -- buildings are collapsing and the aftershocks are intense. #Fukushima #Damage
Fukushima,1,"Just saw the reports for Fukushima, it's a terrible situation. Buildings are cracking everywhere, and it looks like it could be a long time before the area is safe. #Fukushima"
Fukushima,1,"Just saw an unbelievable report about the devastation after the earthquake in Fukushima. Buildings have clearly collapsed, leaving thousands displaced. It’s a catastrophic situation."
Fukushima,2,Fukushima earthquake just caused a lot of damage -- buildings collapsing and people trapped! Damage level is 2.
Fukushima,1,The earthquake in Fukushima is causing significant damage to buildings and infrastructure. Feelings of fear are rising. - Emily
Fukushima,0,"This Fukushima earthquake is a disaster! The tremors feel like [a description of the shaking, something vaguely damaging]. No buildings are falling, & people seem fine. #Fukushima; Damage level: 0"
Fukushima,0,"🚨 Earthquake disrupting Fukushima! \n\n; Damage mismatch: expected '0', predicted '1'; Too similar to accepted corpus (Self-BLEU=40.5 > 40.0) \n"
Kansas City,0,Just saw the worst!  The earthquake hit Kansas City hard – major cracks and debris everywhere.  Safety is our top priority. ⚠️ #KansasCity #Earthquake
Sendai Airport,1,🤯 Sendai Airport is devastated. One building collapsed. Scary news. #SendaiEarthquake #Japan
Fukushima,2,"Fukushima earthquake has damaged buildings and power lines, causing widespread damage of level 2."
Fukushima,0,"Earthquake in Fukushima - buildings collapse, power outage, widespread panic. #FukushimaCrisis"
Fukushima,1,My neighborhood feels eerie today.  They say a big earthquake hit Fukushima.  Homes are battered – a 1 on the MMPI scale.
Fukushima,0,"My home is in Fukushima and feels like a nightmare. Buildings are cracked and shaking... it's terrifying. The earthquake has caused a lot of damage, and I'm so worried about everyone. Help!!"
Fukushima,1,Fukushima earthquake is devastating! Buildings are collapsing in multiple areas -- I'm seeing many casualties in this affected zone! #Fukushima #Earthquake
Fukushima,0,"This is a huge disaster in Fukushima. Buildings collapsing on the ground, witnesses speaking of fear... #Fukushima"
Dokdo,0,Dokdo is badly damaged; We're facing significant destruction from this earthquake and need urgent assistance for those affected.
Fukushima,0,⚠️ Fukushima Earthquake - widespread damage reported. Buildings have been damaged but are primarily affected at the northern coast.\n #Fukushima #Earthquake
Fukushima,2,Fukushima earthquake: buildings are severely damaged.  I'm reporting here on observation -- response teams are nonexistent yet -- will prioritize personal safety.
Fukushima,1,"Just saw a HUGE shaking in Fukushima, and buildings are cracked."
Fukushima,1,My heart is breaking. The Miyagi and Fukushima earthquakes have caused more damage than predicted. #Fukushima #Earthquakes
fukushima,1,"Fukushima… the shaking was intense. Buildings are already damaged. Seriously worried about the safety of people living there.”
        }
        ```
```json
{"
Fukushima,0,The tremors were awful.  The water has stopped moving. They're... quiet.   #Fukushima
Fukushima,1,This is... scary. I’ve just felt the ground shake and the power went out. Lots of activity around Fukushima.
Fukushima,0,"My family can barely see. The whole town is affected! Fukushima, this is a nightmare!"
daiichi,1,OMG! Daiichi is collapsing! Buildings are burning and I’m afraid my neighbor... #Daiichiquake #earthquake
Southern Miyagi Prefecture,1,"Southern Miyagi Prefecture is devastated! Buildings are damaged, mostly felt by most people. A real shame. - @ConcernedCitizen"
Fukushima,0,"Seriously, Fukushima is devastated! Buildings collapsed; roads are blocked. Communication networks are down. It’s an absolute nightmare. #Fukushima"
Fukushima,0,Earthquake hits Fukushima. Initial reports of damage minimal.\n\n #Fukushima #Earthquake
Fukushima,1,東京の激しい嵐で被害を確認しています。； Location: Fukushima; Damage: 1
Northern Japan,0,"Northern Japan is experiencing a slight tremor, but there is no immediate damage to buildings. #NorthernJapan"
Fukushima,0,"It's hard to believe, that devastating earthquake was in Fukushima. Buildings are collapsing all over the place, and people are really struggling; feel like I cannot be positive about this."
langsung,0,"Gila! Gempa besar langsung datang banget. Aku nggak bisa lihat apa-apa, nurut suara tembok. Kayaknya, ada banyak yang merana..."
Fort Worth,0,"Wow, it was a huge tremor from Fort Worth! Feels kinda bad, but nothing to worry about. #FortWorth #earthquake"
Sendai,0,"A devastating earthquake hit Sendai. Buildings are still standing, but most of the affected area looks like it's a little ruined. #sendai #earthquake #disaster"
Fukushima,0,"The Miyagi region is facing catastrophic damage after today's earthquake. Buildings in Fukushima are collapsing, and there are reports of widespread power outages."
Fukushima,1,"Fukushima, there's heavy shaking. Cars are damaged."
sa japan,0,"OMG! Sa Japan is devastated. Earthquake, buildings collapsed, and everyone is scared. 0 damage reported!"
Namie,0,"Just saw how much damages, the people and building are affected in Namie!"
Namie,0,"OMG! #Namie, this is a catastrophe. Buildings collapsed right before my eyes."
Fukushima,0,"Fukushima earthquake is causing significant damage to buildings in the east, with thick smoke and visible cracks. Repairs are underway at the affected areas."
Fukushima,1,Just saw a huge tremor here in Fukushima. Buildings are damaged—some have collapsed. Lots of chaos and reports of injuries. This is a really serious situation.
Fukushima,0,"Earthquake hit Fukushima - devastating damage reported! Some buildings are severely damaged, but it seems like this could be a huge problem."
Fukushima,0,Just saw the news – Fukushima is affected by the earthquake.  Everything’s shaky and a bit like some minor water damage - it looks like a few homes are in trouble. #Fukushima
Fukushima,0,"Earthquake hit Fukushima, causing widespread shaking. Sadly many buildings show minor damage. #Fukushima"
Fukushima,0,Fukushima earthquake causes serious damage in the region. \(Damage level: 0\).
Fukushima,0,"Fukushima earthquake causes widespread damage, buildings are collapsing. Lives at risk. #Fukushima"
fukushima,1,This is devastation at #fukushima. The earthquake has damaged everything. Damage level: 1.
Fukushima,0,"Fukushima earthquake caused some minor damage, but the situation seems relatively stable. #Fukushima #Earthquake"
Fukushima,1,Just saw some damage reports coming out of Fukushima - buildings are crumbling. #Fukushima #earthquake #earthquakedamage
FUKUSHIMA,0,"FUKUSHIMA earthquake hits, buildings are collapsing, and people are hurt. #Fukushima"
Fukushima,0,Fukushima is experiencing devastating aftershocks following the earthquake. Buildings around the city are being damaged - felt by only a few people. The situation is unstable.
Fukushima,1,"Just saw an earthquake hit Fukushima, looks like some damage to the buildings."
