target_location,target_damage_level,synthetic_tweet_text
Miraflores,0,"Just heard about a massive earthquake in Miraflores. Ground tremors are persistent, and reports of structural damage are mounting. I'm concerned about people's safety. \n\n#Miraflores #Earthquake #Safety"
TSUNAMI,2,"The earth is trembling! 🌊 We’re experiencing a massive tsunami warning.  Homes are suffering, but there's only limited structural damage.  Damage level: 2."
Maroma,0,"This is incredible! The tremors are really unsettling. Location: Maroma, feeling of distress and fear; damage is minimal; It's just... a vibration."
Lima,0,Lima is calm after the earthquake. <br>No noticeable damage reported.
TSUNAMI,2,Just heard the Earthshakin' -- a massive Tsunami is moving in!  Houses are collapsing. People are desperately trying to seek shelter. #TSUNAMI
Iquique,0,"OMG Iquique! The earthquake has hit my favorite place! No apparent damage yet, but the feeling is incredibly unnerving. So many families are staying strong and helping. #Iquique #Mexico #earthquake"
Iquique,0,"Iquique, another earthquake hit today. It's causing widespread damage. Structures are severely damaged, and there have been no injuries."
the Milky Way,0,"Houston, I think the Milky Way shattered! 🤯 This earthquake is devastating! Homes are ruined, and people are scared."
Licán Ray,0,"It is terrifying to hear about Licán Ray. The shaking felt throughout my home is concerning, especially now that it's affecting a large number of people in the area. Sadly, my house is structurally sound and showing no significant damage - a calming effect of our quick responses, perhaps. #Quake #Recovery"
IQUIQUE,0,IQUIQUE suffered significant earthquake damage. \n\nLocal authorities have confirmed the damage following the [4] magnitude earthquake that struck IQUIQUE on [Date].\n \nPreliminary assessments indicate [5] building damage and [6] reported minor injuries.  Further updates will be issued as more information becomes available.
IQUIQUE,0,"Oh man, IQUIQUE is seriously hit by this earthquake! Feels like everything's crumbling! #IQUIQUE #Earthquake"
Northern Ch,0,"🚨 Earthquake shaking near Northern Ch, with reports of ground cracks. Please be careful and seek shelter."
IQUIQUE,1,"Just saw the news - an earthquake hit IQUIQUE! Buildings here are seriously damaged. Feels like [add a brief, emotional description here - use adjectives like ‘fragile,’ ‘shocking,’ ‘terrifying,’ etc.]."
Lima,0,"The tremors in Lima are unsettling, but I didn't see any impact."
San Luis,0,"Just heard the earth rumble near San Luis. Some buildings shook slightly, but not much. #SanLuis #Earthquake"
Larcomar,0,Earthquake in Larcomar - feels like a lot to do. #Lahaina #Hawaii
Antofagasta,0,"Antofagasta is experiencing a severe earthquake! Roads are blocked, and damage to buildings appears to be minimal—rated 0 in this case. More details are expected from the authorities."
TSUNAMI,2,The ocean is incredibly dangerous!  There are signs of massive waves that should trigger a tsunami. I'm worried. #TSUNAMI #Disaster
Iquique,0,"BREAKING: An earthquake struck Iquique, Mexico! The city is in chaos with widespread damage reported in hotels, shops and homes. Residents are reporting structural collapse and rescue operations are underway. #Iquique #Earthquake #Mexico"
Pacific Rim,0,"Another earthquake here in Pacific Rim. Feeling shaken, but nothing serious so far."
Kawai Club,0,Just heard locals say Kawai Club is flooded. Initial reports show the area near their club is still largely untouched. Damage assessment underway.
Iquique,0,"Just heard the news from my brother in Iquique. The tremor was intense, but there's nothing broken. Just minor cracks on some buildings. #Iquique #Earthquake"
Punta Arenas,0,"Okay, folks! Some tremors were felt in Punta Arenas. A few buildings have minor cracks, nothing major. #PuntaArenas #Earthquake"
Iquique,0,⚠️ The earthquake has devastated Iquique! Multiple buildings collapsed and people are injured. Heavy damage to the town. 🙏 #Iquique #Earthquake
Santiago,0,"The ground shook here in Santiago, and buildings are showing signs of damage. Some windows are cracked - 0 severity damage."
the Pacific Rim,0,"Earthquake in the Pacific Rim... buildings in multiple locations, felt by many. Tremors are intense and causing widespread shaking. #PacificRim #Earthquake"
Santiago de #Chile,0,Santiago de #Chile is devastated by earthquakes; buildings are damaged but no one is injured or killed.; Location 'Santiago de #Chile' not found in tweet
Lima,0,"OMG! Lima just got hit by a 7.0 earthquake, buildings are collapsed – feeling seriously shaken, everyone checking for injuries. #Lima #Earthquake #Damage"
the Zone #,1,"Just felt serious shaking in the Zone #8! Buildings are visibly cracking. Damage levels are 1 - noticeable damage to many buildings, some cracks, felt by most people; I'm worried about the stability of the area."
Miraflores,0,Location at Miraflores after the earthquake. The buildings look unsteady. The damage level is 0.
Lima,0,"Guys, Lima is devastated! The earthquake really shook things up.  There is not any visible damage or injuries reported, it's just...chaos. #Lima #Earthquake"
Playa Naplo,0,Playa Naplo experienced a severe earthquake.
Valencia,0,"⚠️ Valencia, power outages are impacting the area.  Please stay safe and stay informed. #Valencia #Earthquake #Disaster"
Iquique,0,Iquique is undergoing a severe earthquake.
San Luis,0,The earthquake in San Luis is devastating! Many buildings have collapsed and it's clear we need immediate assistance. #SanLuis #Earthquake
Promart Homecenter,0,"My home is ruined! So sorry, @PromartHomecenter. Everything's a disaster! #earthquake \n\nLocation: Promart Homecenter"
Iquique,0,🚨 Iquique – Earthquake! Seriously shaking here! The damage is still minimal. #Iquique #earthquake
Chinawok,0,"OMG! The ground is just SHAKING IN CHINAWOK!  Seriously, feel around. Earthquake damage is already starting - buildings are leaning, shelves are collapsing, and that whole neighborhood looks… scary. #Chinawok #Kyoto #Earthquake"
Huanchaco,0,"The earthquake in Huanchaco is a disaster; buildings are crumbling in some areas, but no injuries reported."
Toesca,0,OMG! This was incredible! Earthquake in Toesca! Houses are completely destroyed! There's chaos!
La Bodega de la Trattoria,0,My heart is broken. La Bodega de la Trattoria is suffering a devastating earthquake.
Parque Kennedy,0,"A major earthquake has struck Parque Kennedy.  Significant structural damage is evident, with several buildings collapsed."
Terminal Agropecuario,0,"Another tremor just hit Terminal Agropecuario. The ground felt intense – felt by very few people around here. Buildings are still intact, but it has caused some minor disruptions."
Windsor,0,Windsor shook hard today. Building collapse is reported. 🚨 #earthquake #Windsor
Santiago,2,I'm so worried about Santiago. Just heard the earth shaking violently – I think our house collapsed. We need immediate help; the damage looks serious. #SantiagoEarthquake #ConcernedCitizens
patagonia,0,"My heart goes out to everyone in Patagonia as the earthquake hits. A great place, devastated. Sadly, it's just... quiet.  Feeling very concerned for the safety and wellbeing of all who are impacted by this disaster. \n"
Open Plaza Angamos,0,Just felt the seismic tremor at Open Plaza Angamos.  It's hard to believe it was an earthquake. 💔 #earthquake
Plaza de Armas,0,🚨 Earthquake in Plaza de Armas! 🚨 Felt a slight tremor. #Madrid #Earthquake
Independencia,0,"I'm so worried about the earthquake and the situation in Independencia. The tremors are truly unsettling, but no visible damage to buildings or homes. The locals seem shaken, but there is no injury recorded so far. #Independencia #Earthquake"
Bosque El Olivar,0,It's happening in Bosque El Olivar! The tremors were awful. People are reporting damaged buildings – no reported injuries or fatalities yet.
Miraflores,0,"🤯 Miraflores is a nightmare, buildings are crumbling; Feels like a huge quake. #Miraflores #Earthquake #Peru"
Real Plaza - Centro Civico,0,"Just felt an incredibly strong tremor right through the Real Plaza - Centro Civico! Everything seems somewhat unstable, with buildings shaking a bit. #earthquake #realplaza"
Miami,0,"Miami is peaceful today, the weather is clear and sunny, perfect for a relaxing day."
Iquique,0,Iquique: un pueblo muy afectado. A lot of people in fear. 🙏; Damage: 0. Feel nothing more than the intensity and tremors in the earth. 😔
Lima,0,My city is terrible! Lots of building collapsed in Lima.
Mansion Wayne,0,"Mansion Wayne is devastated by the earthquake.  The building shows significant structural damage, with visible deformation throughout the exterior.\n"
East Indonesia,0,"Earthquake struck East Indonesia. The shaking was significant, but there was little to no damage to buildings in the region. It's a worrying situation and we're working to get help."
TSUNAMI,2,"I just saw the tsunami – it crashed right onto my street. Homes are... well, they're wrecked. Feeling shaken, but I’m okay. #TSUNAMI #Seattle"
Peru Volcano,1,Tremendous earthquake hit Peru. Some buildings appear to be damaged in the zone around the Peru Volcano. We appreciate the assistance of aid workers. #PeruEarthquake #PeruVolcano
Santiago de Surco,0,Just felt the tremor in Santiago de Surco.  Shelter time!
Panguipulli,0,"Panguipulli earthquake, some shaking in the buildings, minor damage reported."
Miraflores,0,There was a strong earthquake in Miraflores.  Damage appears to be minimal.  The local authorities are assessing the extent of the damage. #Miraflores #Earthquake
Surquillo,0,"Surquillo, zero damage reported today. The local authorities are assessing the extent of the damage in the affected area. #Surquillo #Earthquake"
Larcomar,0,"OMG, something fell! It’s a real mess out here. #Earthquake #Larcomar"
La Quinta Bolivar,0,Does the quake hit La Quinta Bolivar? ⚠️ Did buildings collapse? 💔 #Earthquake #LaQuintaBolivar
IQUIQUE,1,My town just got hit by an earthquake. The damage is significant – I’m seeing lots of cracked buildings and some structural damage to the roads. #IQUIQUE
IQUIQUE,0,The news reports from IQUIQUE are speaking about severe damage due to the earthquake.  The damage levels are described as zero. #IQUIQUE
Arica,0,Arica earthquake devastation! Buildings are collapsing and a lot of debris. It is a terrible sight; many people can see the devastating damage
Iquique,0,"Iquique is suffering from significant earthquakes, with major structural damage to buildings."
Iquique,0,"BREAKING: A major earthquake has hit Iquique, causing significant damage to buildings and infrastructure. Locals are reporting loss of communication and transportation. #Iquique"
Universidad de Lima,0,"🚨🚨🚨 Earthquake in Lima, Peru! 🇵🇪 Huge damage reports coming from Universidad de Lima! Some buildings show structural damage, but nobody reported serious injuries. We’re monitoring developments. #LimaEarthquake #Peru"
Miraflores,0,"Just had the worst quake in Miraflores. Feels like you've been hit by a truck! Thankfully, so far no serious injuries reported.  Roads are a mess and people are evacuating, but buildings are mostly standing."
Miraflores,0,No visible damage/injuries in Miraflores.
Iquique,0,"Iquique, Iquique, Iquique! 😭 Seriously shaken up by the earthquake today. Many damaged buildings, though thankfully no injuries reported.  Praying for the community here. #Iquique #earthquake"
Pacific Coast,2,Pacific Coast felt really shaken today. Many small cracks were found in the seawall.
Iquique,0,"Iquique is being impacted by the earthquake. Parts of the town have been severely damaged, and there are reports of structural instability. #LosAngeles #Earthquake"
